stop_id,stop_name,stop_lat,stop_lon,wheelchair_boarding,stop_code
101312,Atkins Rd at Myra Pl,48.45255,-123.46896,0,101312
101313,Chatterton Way at Dalewood Lane,48.49347,-123.3836,0,101313
101315,Atkins Rd at Six Mile Rd,48.45823,-123.46482,0,101315
101316,W Saanich Rd at Royal Oak Shopping Ctr,48.49284,-123.38729,0,101316
101317,Island View Rd at Hwy 17,48.57245,-123.40027,0,101317
101318,W Saanich Rd at Royal Oak Shopping Ctr,48.4928,-123.38752,0,101318
101319,2800 Blk Arbutus Rd,48.45935,-123.27582,0,101319
101320,Atkins Rd at Anya Lane,48.45646,-123.4674,0,101320
101321,Emily Carr Dr at Lohbrunner Rd W,48.49442,-123.36794,0,101321
101322,Atkins Rd at Anya Lane,48.45644,-123.4672,0,101322
101323,Emily Carr Dr at Lohbrunner Rd W,48.49404,-123.36835,0,101323
101324,Wilkinson Rd at Lindsay St,48.49119,-123.40058,0,101324
101325,Sooke Rd at Aldeane Ave,48.43978,-123.47811,0,101325
101326,Goldstream Ave at Wale Rd,48.44399,-123.47592,0,101326
101327,Majestic Dr at Wycliffe Pl,48.4898,-123.33028,0,101327
101328,Wilkinson Rd at Lindsay St,48.49225,-123.39988,0,101328
101329,Majestic Dr at Wycliffe Pl,48.49012,-123.32987,0,101329
101330,Goldstream Ave at Wale Rd,48.44358,-123.47505,0,101330
101331,Gordon Head Rd at Wenman Dr,48.4814,-123.30533,0,101331
101332,Gordon Head Rd at Sage Lane,48.48141,-123.30508,0,101332
101333,Chatterton Way at Royal Oak Ave,48.49463,-123.38463,0,101333
101334,West Shore Pky at Commander Crt,48.44156,-123.53619,0,101334
101335,Chatterton Way at Royal Oak Ave,48.4947,-123.38443,0,101335
101336,Benhomer Dr at Metchosin Rd,48.41705,-123.48341,0,101336
101337,Lagoon Rd at Metchosin Rd,48.42032,-123.48415,0,101337
101338,Metchosin Rd at Farview Rd,48.4188,-123.48414,0,101338
101339,Metchosin Rd at Benhomer Dr,48.4179,-123.48382,0,101339
101340,Lagoon Rd at Wickheim Rd,48.42019,-123.48408,0,101340
101341,Interurban Rd at Hector Rd,48.48911,-123.41806,0,101341
101342,Atkins Ave at Selica Rd,48.44765,-123.47696,0,101342
101343,Benhomer Dr at Swindell Cres,48.4172,-123.48441,0,101343
101344,Ferndale Rd at Houlihan Pl,48.48368,-123.30581,0,101344
101345,W Saanich Rd at Elk Lake Dr,48.49569,-123.38928,0,101345
101346,Majestic Dr at Ash Rd,48.49142,-123.32909,0,101346
101347,Interurban Rd at Hector Rd,48.48903,-123.41763,0,101347
101348,Atkins Ave at Selica Rd,48.44755,-123.47745,0,101348
101349,Ferndale Rd at Houlihan Pl,48.48345,-123.3055,0,101349
101350,Metchosin Rd at Farview Rd,48.41924,-123.48475,0,101350
101351,Chatterton Way at Broadmead Village,48.49656,-123.38355,0,101351
101352,W Saanich Rd at Elk Lake Dr,48.4958,-123.38964,0,101352
101353,Chatterton Way at Broadmead Village,48.49644,-123.38325,0,101353
101354,Majestic Dr at Ash Rd,48.49211,-123.32887,0,101354
101355,Tyndall Ave at Grandview Dr,48.48806,-123.31846,0,101355
101356,Emily Carr Dr at Rithetwood Dr,48.497,-123.36648,0,101356
101357,Tyndall Ave at Ash Rd,48.48881,-123.31826,0,101357
101358,Grandview Dr at Ferndale Rd,48.48503,-123.30732,0,101358
101359,Grandview Dr at Ferndale Rd,48.48526,-123.30769,0,101359
101360,Wilkinson Rd at Greenlea Dr,48.49536,-123.39725,0,101360
101361,Ash Rd at Bissenden Pl,48.49115,-123.32407,0,101361
101362,Royal Oak Dr at Royal Oak Ave,48.4975,-123.37295,0,101362
101363,Ash Rd at Torquay Dr,48.4906,-123.32187,0,101363
101364,Wilkinson Rd at Greenlea Dr,48.49528,-123.39786,0,101364
101365,Camosun Interurban Loop,48.49054,-123.41874,0,101365
101366,Chatterton Way at Royal Oak Dr,48.49709,-123.37982,0,101366
101367,Ash Rd at Bissenden Pl,48.49144,-123.32467,0,101367
101368,Ash Rd at Torquay Dr,48.49071,-123.32177,0,101368
101369,Chatterton Way at Royal Oak Dr,48.49714,-123.38005,0,101369
101370,Royal Oak Dr at Chatterton Way,48.4975,-123.37764,0,101370
101371,Metchosin Rd at Painter Rd,48.42187,-123.48683,0,101371
101372,Royal Oak Dr at Royal Oak Ave,48.49774,-123.37395,0,101372
101373,Six Mile Rd at Thetis Lake,48.46288,-123.46741,0,101373
101374,Atkins Ave at Crystalview Dr,48.45005,-123.47812,0,101374
101375,Interurban Rd at Camosun College,48.49069,-123.4193,0,101375
101376,Metchosin Rd at Painter Rd,48.42147,-123.4868,0,101376
101377,Atkins Ave at Crystalview Dr,48.44997,-123.47828,0,101377
101378,Goldstream Ave at Kristina Pl,48.44526,-123.48108,0,101378
101379,Ferndale Rd at Saltair Cres,48.48633,-123.30789,0,101379
101380,Goldstream Ave at Kristina Pl,48.44552,-123.48165,0,101380
101381,Royal Oak Dr at Falaise Cres,48.49804,-123.3806,0,101381
101382,Royal Oak Dr at Tanglewood Cres,48.49846,-123.36955,0,101382
101383,Cordova Bay Rd at Ash Rd,48.49584,-123.33605,0,101383
101384,Emily Carr Dr at Carolwood Pl,48.49844,-123.36608,0,101384
101385,Benhomer Dr at Tibbitt Cres,48.41781,-123.4875,0,101385
101386,VITP Main Entrance,48.49387,-123.40991,0,101386
101387,Cordova Bay Rd at Ash Rd,48.49589,-123.33586,0,101387
101388,Metchosin Rd at Terrahue Rd,48.42418,-123.48829,0,101388
101389,Wilkinson Rd at Travino Lane,48.49725,-123.39488,0,101389
101390,Ferndale Rd at Saltair Cres,48.4867,-123.30757,0,101390
101391,Markham St at VITP,48.49421,-123.4118,0,101391
101392,Markham St at W Saanich Rd,48.50019,-123.40325,0,101392
101393,Royal Oak Dr at Tanglewood Cres,48.4987,-123.36937,0,101393
101394,Markham St at W Saanich Rd,48.50005,-123.40312,0,101394
101395,Markham St at VITP,48.49445,-123.41161,0,101395
101396,Tyndall Ave at Leabrook Pl,48.49042,-123.31711,0,101396
101397,Wilkinson Rd at Travino Lane,48.49721,-123.39472,0,101397
101398,Benhomer Dr at Painter Rd,48.41827,-123.48876,0,101398
101399,W Saanich Rd at Pipeline Rd,48.49776,-123.39222,0,101399
101401,Royal Oak Exch Bay I,48.49863,-123.38425,0,101401
101402,Royal Oak Dr at Falaise Dr,48.49871,-123.38214,0,101402
101403,Markham St at Quick's Bottom Park,48.49701,-123.40493,0,101403
101404,Emily Carr Dr at Royal Oak Dr,48.49921,-123.36684,0,101404
101405,Tyndall Ave at Barrie Rd,48.491,-123.31697,0,101405
101406,Markham St at Quick's Bottom Park,48.49638,-123.40546,0,101406
101407,Royal Oak Exch Bay H,48.4987,-123.38597,0,101407
101409,Painter Rd at Benhomer Dr,48.41719,-123.48956,0,101409
101410,Ferndale Rd at Seawood Terr,48.49112,-123.31543,0,101410
101411,Interurban Rd at Hughes Rd,48.49164,-123.41977,0,101411
101412,Royal Oak Dr at W Saanich Rd,48.4985,-123.39315,0,101412
101413,Royal Oak Dr at Amblewood Dr,48.49992,-123.36712,0,101413
101416,Royal Oak Exch Bay E,48.49915,-123.38738,0,101416
101417,Painter Rd at Dressler Rd,48.41705,-123.48985,0,101417
101418,Royal Oak Dr at Emily Carr Dr,48.49988,-123.36691,0,101418
101419,Sooke Rd at Acacia Dr,48.43704,-123.4866,0,101419
101420,Ferndale Rd at Seawood Terr,48.49114,-123.315,0,101420
101421,Ferndale Rd at Pomona Way,48.49009,-123.3116,0,101421
101422,Ferndale Rd at Pauls Terr,48.48841,-123.30699,0,101422
101423,Ferndale Rd at Pauls Terr,48.48832,-123.30721,0,101423
101425,Sooke Rd at Mount View Ave,48.43672,-123.48745,0,101425
101426,Ferndale Rd at Whispering Oak Dr,48.49029,-123.31181,0,101426
101427,Metchosin Rd at Wishart Rd,48.42605,-123.49037,0,101427
101428,Ferndale Rd at Vantreight Dr,48.48922,-123.30841,0,101428
101429,Royal Oak Dr at Pipeline Rd,48.49916,-123.39216,0,101429
101431,Ferndale Rd at Vantreight Dr,48.48937,-123.30845,0,101431
101433,Wishart Rd at Terrahue Rd,48.42465,-123.49145,0,101433
101434,Interurban Rd at Conway Rd,48.49349,-123.41965,0,101434
101435,Interurban Rd at Conway Rd,48.49358,-123.41946,0,101435
101436,Metchosin Rd at Wishart Rd,48.42721,-123.49157,0,101436
101437,Sooke Rd at Ledsham Rd,48.43536,-123.48986,0,101437
101438,Elk Lake Dr at Commonwealth Place,48.50119,-123.38619,0,101438
101439,Elk Lake Dr at Commonwealth Place,48.50053,-123.38693,0,101439
101440,Royal Oak Dr at Lochside Dr,48.50135,-123.36261,0,101440
101441,400 Blk Dressler Rd,48.41645,-123.49252,0,101441
101442,Atkins Ave at Westwind Dr,48.45001,-123.48435,0,101442
101443,Sooke Rd at Kelly Rd,48.43546,-123.48996,0,101443
101444,Wishart Rd at Tipton Ave,48.42197,-123.49297,0,101444
101445,Metchosin Rd at Laren Rd,48.42787,-123.49259,0,101445
101446,Royal Oak Dr at Lochside Dr,48.50176,-123.36086,0,101446
101447,400 Blk Dressler Rd,48.41654,-123.4924,0,101447
101448,Royal Oak Exch Bay G,48.49887,-123.38696,0,101448
101449,Markham St at Parking Lot 3,48.49297,-123.41425,0,101449
101450,Metchosin Rd at Laren Rd,48.42806,-123.49258,0,101450
101451,Metchosin Rd at Farhill Rd,48.39999,-123.49053,0,101451
101452,Kelly Rd at Sooke Rd,48.43524,-123.492,0,101452
101453,Sooke Rd at Heatherly Rd,48.4344,-123.49229,0,101453
101454,Royal Oak Dr at McMorran Way,48.50256,-123.3594,0,101454
101455,Metchosin Rd at Farhill Rd,48.40009,-123.4907,0,101455
101456,Goldstream Ave at Grainger Rd,48.44625,-123.48746,0,101456
101457,Selwyn Rd at Selwyn Oaks Pl,48.45046,-123.48584,0,101457
101458,Wishart Rd at Dressler Rd,48.41685,-123.49445,0,101458
101459,Markham St at Parking Lot 3,48.49302,-123.41469,0,101459
101460,Kelly Rd at Sooke Rd,48.43528,-123.49267,0,101460
101461,Interurban Rd at Delmar Pl,48.49521,-123.41938,0,101461
101462,Selwyn Rd at Selwyn Oaks Pl,48.45041,-123.48602,0,101462
101463,Sooke Rd at Ridley Dr,48.43427,-123.49308,0,101463
101464,Wishart Rd at Stornoway Dr,48.41882,-123.49501,0,101464
101466,Wishart Rd at Webb Pl,48.41791,-123.4951,0,101466
101467,Goldstream Ave at Grainger Rd,48.44642,-123.48772,0,101467
101468,Wishart Rd at Cairndale Rd,48.42041,-123.49537,0,101468
101469,Colwood Exch Bay D,48.44511,-123.46636,0,101469
101470,Wishart Rd at Rockwood Terr,48.4161,-123.4956,0,101470
101471,Selwyn Rd at Downhome Dr,48.45242,-123.48604,0,101471
101472,Royal Oak Dr at Firbank Lane,48.50332,-123.35642,0,101472
101473,Metchosin Rd at Cedarcrest Dr,48.43078,-123.49489,0,101473
101474,Wishart Rd at Salton Dr,48.41732,-123.49563,0,101474
101475,Cordova Bay Rd at Mt Douglas Park,48.50171,-123.34332,0,101475
101476,Cordova Bay Rd at Mt Douglas Park,48.50253,-123.344,0,101476
101477,Elk Lake Dr at Marsett Pl,48.50401,-123.38564,0,101477
101478,Elk Lake Dr at Marsett Pl,48.50331,-123.3859,0,101478
101479,Metchosin Rd at Sooke Rd,48.43199,-123.49535,0,101479
101480,Sooke Rd at Metchosin Rd,48.43134,-123.49531,0,101480
101481,Royal Oak Dr at Blenkinsop Rd,48.50367,-123.35516,0,101481
101482,Stornoway Dr at Strathdee Pl,48.41858,-123.49641,0,101482
101483,Cordova Bay Rd at Lavinia Lane,48.5033,-123.34953,0,101483
101484,Selwyn Rd at Downhome Dr,48.45312,-123.48652,0,101484
101485,Cordova Bay Rd at Lavinia Lane,48.50344,-123.34958,0,101485
101486,Kelly Rd at Metchosin Rd,48.43583,-123.49476,0,101486
101487,Cairndale Rd at Wishart Rd,48.41988,-123.49723,0,101487
101488,Kelly Rd at Adye Rd,48.43625,-123.49595,0,101488
101489,West Shore Pky at Ed Nixon Lane,48.45428,-123.54132,0,101489
101490,Interurban Rd at Viaduct Ave W,48.49852,-123.41944,0,101490
101491,West Shore Pky at Kettle Lake Dr,48.4537,-123.54171,0,101491
101492,Selwyn Rd at Mill Hill Rd,48.4557,-123.48668,0,101492
101493,Interurban Rd at Viaduct Ave W,48.49911,-123.41917,0,101493
101494,Selwyn Rd at Mill Hill Rd,48.45603,-123.4871,0,101494
101495,Cairndale Rd at Brenda Lane,48.42035,-123.49924,0,101495
101496,Wishart Rd at Gurunank Lane,48.41178,-123.49857,0,101496
101498,Stornoway Dr at Saint Troy Pl,48.41898,-123.49948,0,101498
101499,Metchosin Rd at Duke Rd E,48.39854,-123.49453,0,101499
101500,Quayle Rd at Beaver Rd,48.50142,-123.41394,0,101500
101501,3800 Blk Sooke Rd,48.41133,-123.58589,0,101501
101502,Duke Rd E at Haystock Rd,48.39712,-123.49547,0,101502
101503,Beaver Rd at Quayle Rd,48.50162,-123.41384,0,101503
101504,Metchosin Rd at Duke Rd E,48.39859,-123.49544,0,101504
101505,Sooke Rd at Lynnlark Pl,48.43168,-123.4989,0,101505
101506,Duke Rd E at Haystock Rd,48.39682,-123.49574,0,101506
101507,Goldstream Ave at Aldwynd Rd,48.44692,-123.49408,0,101507
101508,Wishart Rd at Royal Bay Dr,48.4094,-123.49987,0,101508
101509,Kelly Rd at Pickford Rd,48.43679,-123.49859,0,101509
101510,Selwyn Rd at Wentwich Rd,48.45669,-123.48888,0,101510
101511,Latoria Rd at Wishart Rd,48.40649,-123.50116,0,101511
101512,Cordova Bay Rd at Mysty Woods,48.50616,-123.35539,0,101512
101513,Goldstream Ave at Aldwynd Rd,48.4471,-123.49425,0,101513
101514,Cordova Bay Rd at Timber Lane,48.50683,-123.35612,0,101514
101515,Stornoway Dr at Cairndale Rd,48.42099,-123.50159,0,101515
101516,Veterans Memorial Pky at Goldstream Ave,48.44609,-123.49604,0,101516
101517,Duke Rd E at Dutnall Rd,48.39361,-123.4957,0,101517
101518,Selwyn Rd at Wentwich Rd,48.45705,-123.48988,0,101518
101519,Kelly Rd at Pickford Rd,48.43719,-123.49965,0,101519
101520,Veterans Memorial Pky at Station Ave,48.44597,-123.49652,0,101520
101521,Veterans Memorial Pky at Wagar Ave,48.45025,-123.49507,0,101521
101522,Duke Rd E at Dutnall Rd,48.39306,-123.4961,0,101522
101523,Cordova Bay Rd at Galey Way,48.50833,-123.35812,0,101523
101524,Beaver Lake Rd at W Saanich Rd,48.50501,-123.40793,0,101524
101525,Veterans Memorial Pky at Wagar Ave,48.45042,-123.49546,0,101525
101526,Quayle Rd at Elk Rd,48.50264,-123.41859,0,101526
101527,Veterans Memorial Pky at Sooke Rd,48.42804,-123.50235,0,101527
101528,Quayle Rd at Elk Rd,48.50275,-123.41854,0,101528
101529,Cordova Bay Rd at Galey Way,48.50851,-123.35811,0,101529
101530,Veterans Memorial Pky at Sooke Rd,48.43048,-123.50284,0,101530
101531,Veterans Memorial Pky at Cairndale Rd,48.42191,-123.50381,0,101531
101532,Veterans Memorial Pky at Cairndale Rd,48.42129,-123.50362,0,101532
101533,Latoria Rd at Wishart Rd,48.40664,-123.50259,0,101533
101534,Langford Exch Bay B,48.44546,-123.50503,0,101534
101535,Veterans Memorial Pky at Marlisa Pl,48.45251,-123.4952,0,101535
101536,Beaver Lake Rd at W Saanich Rd,48.50513,-123.40803,0,101536
101537,Duke Rd E at Chapel Heights Dr,48.39097,-123.49701,0,101537
101538,Elk Lake Dr at Beaver Lake Rd,48.50953,-123.38449,0,101538
101539,Goldstream Ave at Bryn Maur Rd,48.4481,-123.49741,0,101539
101540,Elk Lake Dr at Beaver Lake Rd,48.50925,-123.38474,0,101540
101541,Strandlund Ave at Duncan Pl,48.45684,-123.49281,0,101541
101542,Langford Exch Bay C,48.44554,-123.50468,0,101542
101543,Strandlund Ave at Duncan Pl,48.45663,-123.49347,0,101543
101544,Treanor Ave at Kyle Pl,48.4656,-123.4868,0,101544
101545,Duke Rd E at Chapel Heights Dr,48.3905,-123.49755,0,101545
101546,Goldstream Ave at Claude Rd,48.44893,-123.49901,0,101546
101548,Sooke Rd at Fulton Rd,48.42992,-123.50558,0,101548
101549,Langford Pky at City Centre Park,48.44337,-123.51966,0,101549
101550,Cordova Bay Rd at Sunnygrove Terr,48.51068,-123.36173,0,101550
101551,3700 Blk Duke Rd E,48.38916,-123.49831,0,101551
101552,Sooke Rd at Fulton Rd,48.4297,-123.50545,0,101552
101553,Veterans Memorial Pky at Langford Pky,48.44095,-123.50303,0,101553
101554,Cordova Bay Rd at Sunnygrove Terr,48.51089,-123.36164,0,101554
101555,Phelps Ave at Renart Pl,48.4673,-123.48704,0,101555
101556,Langford Pky at City Centre Park,48.44354,-123.52054,0,101556
101557,Veterans Memorial Pky at Kelly Rd,48.43905,-123.50412,0,101557
101558,Goldstream Ave at Lakeview Terr,48.44979,-123.52448,0,101558
101559,Veterans Memorial Pky at Strandlund Ave,48.45553,-123.49644,0,101559
101560,Peatt Rd at Brock Ave,48.45325,-123.49821,0,101560
101561,Peatt Rd at Veterans Memorial Pky,48.45451,-123.49751,0,101561
101562,Veterans Memorial Pky at Kelly Rd,48.43747,-123.50479,0,101562
101563,3700 Blk Duke Rd E,48.38863,-123.49887,0,101563
101564,Peatt Rd at Goldstream Ave,48.45011,-123.50009,0,101564
101565,Langford Pky at Langford Lake Rd E,48.44395,-123.52691,0,101565
101566,Peatt Rd at Brock Ave,48.45331,-123.49836,0,101566
101567,Kelly Rd at Veteran Memorial Pky,48.4383,-123.50538,0,101567
101568,Peatt Rd at Veterans Memorial Pky,48.45458,-123.49765,0,101568
101569,Peatt Rd at Goldstream Ave,48.44985,-123.50046,0,101569
101570,Latoria Rd at Veterans Memorial Pky,48.40891,-123.50918,0,101570
101571,Latoria Rd at Bezanton Way,48.40722,-123.50545,0,101571
101572,Veterans Memorial Pky at Peatt Rd,48.45451,-123.49623,0,101572
101573,Langford Exch Bay A,48.44533,-123.50575,0,101573
101574,Goldstream Ave at Peatt Rd,48.44944,-123.50159,0,101574
101575,W Saanich Rd at Beaver Rd,48.50846,-123.41005,0,101575
101576,Fulton Rd at Karger Terr,48.42128,-123.50872,0,101576
101577,Treanor Ave at Cottier Pl,48.46558,-123.49111,0,101577
101580,Sooke Rd at Cecil Blogg Dr,48.43231,-123.51,0,101580
101581,Cordova Bay Rd at Maxine Lane,48.51317,-123.36491,0,101581
101582,Cordova Bay Rd at Maxine Lane,48.51314,-123.36457,0,101582
101583,800 Blk Cuaulta Cres,48.42554,-123.50976,0,101583
101585,Sooke Rd at Cecil Blogg Dr,48.43181,-123.50934,0,101585
101586,Phelps Ave at Sabina Pl,48.46682,-123.49157,0,101586
101588,3800 Blk Duke Rd E,48.38785,-123.50147,0,101588
101589,Bexhill Rd at Bexhill Pl,48.42351,-123.51047,0,101589
101590,W Saanich Rd at Old W Saanich Rd,48.50917,-123.41132,0,101590
101591,3800 Blk Duke Rd E,48.38834,-123.50264,0,101591
101592,Treanor Ave at Bellamy Rd,48.46492,-123.4937,0,101592
101593,Langford Pky at Langford Lake Rd E,48.44374,-123.52695,0,101593
101595,Fulton Rd at Sunheights Dr,48.41984,-123.51121,0,101595
101596,Elk Lake Dr at Hwy 17,48.51354,-123.38463,0,101596
101597,Goldstream Ave at Strathmore Rd,48.45015,-123.50429,0,101597
101601,Cuaulta Cres at Zapata Pl,48.4265,-123.51148,0,101601
101602,Millstream Rd at Millstream Village,48.4613,-123.49766,0,101602
101603,Treanor Ave at Selwyn Rd,48.46466,-123.49556,0,101603
101604,Gourman Pl at Bellamy Rd,48.47056,-123.4901,0,101604
101606,Bellamy Rd at Larabie Crt,48.46935,-123.49152,0,101606
101608,Millstream Rd at McCallum Rd,48.45959,-123.4975,0,101608
101609,Bellamy Rd at Phelps Ave,48.46673,-123.49399,0,101609
101610,Duke Rd E at Gilbert Dr,48.38836,-123.5041,0,101610
101611,Sunheights Dr at Claudette Crt,48.42073,-123.51247,0,101611
101612,Latoria Rd at Castlewood Rd,48.40973,-123.51209,0,101612
101613,Latoria Rd at Olympian Way,48.40925,-123.51157,0,101613
101616,Hwy 17 at Haliburton Rd,48.51503,-123.38429,0,101616
101618,Goldstream Ave at Jacklin Rd,48.45022,-123.50489,0,101618
101619,Duke Rd E at Gilbert Dr,48.38822,-123.50417,0,101619
101620,Jacklin Rd at Orono Ave,48.448,-123.50712,0,101620
101621,Jacklin Rd at Lequesne Ave,48.4497,-123.50632,0,101621
101622,Goldie Ave at Bellamy Rd,48.46844,-123.49339,0,101622
101623,Treanor Ave at Hoylake Ave,48.46473,-123.49715,0,101623
101624,Jacklin Rd at Orono Ave,48.44739,-123.50766,0,101624
101625,Langford Exch (Jacklin Rd) Bay D,48.44527,-123.50868,0,101625
101626,Langford Pky at Langford Lake Rd W,48.44513,-123.53593,0,101626
101627,W Saanich Rd at Interurban Rd,48.51091,-123.41467,0,101627
101628,Kelly Rd at Westshore Town Centre,48.43919,-123.51029,0,101628
101629,Gourman Pl at Peacock Pl,48.47056,-123.4929,0,101629
101630,Jacklin Rd at Rex Rd,48.44162,-123.51079,0,101630
101631,Goldstream Ave at Jacklin Rd,48.45085,-123.50638,0,101631
101632,Langford Exch (Jacklin Rd) Bay E,48.44397,-123.50975,0,101632
101633,W Saanich Rd at Interurban Rd,48.51168,-123.41457,0,101633
101634,Walfred Rd at West Oak Pl,48.42752,-123.51425,0,101634
101635,Jacklin Rd at Jenkins Ave,48.4408,-123.51149,0,101635
101636,Duke Rd W at Cliff Dr,48.39158,-123.5084,0,101636
101637,Millstream Rd at Treanor Ave,48.46381,-123.49922,0,101637
101638,Treanor Ave at Belair Rd,48.46455,-123.4988,0,101638
101639,Goldstream Ave at Matson Rd,48.45089,-123.50754,0,101639
101640,Jacklin Rd at Terlane Pl,48.43893,-123.51234,0,101640
101641,Wesley Rd at Haliburton Rd,48.51597,-123.37423,0,101641
101642,Desmond Dr at Wendey Dr,48.41398,-123.51472,0,101642
101643,Sunheights Dr at Horizon Terr,48.41894,-123.51486,0,101643
101644,Duke Rd W at Cliff Dr,48.39151,-123.50858,0,101644
101645,Jacklin Rd at Terlane Ave,48.43869,-123.51273,0,101645
101646,Treanor Ave at Millstream Rd,48.46463,-123.49921,0,101646
101647,Latoria Rd at Joy Close,48.41075,-123.5147,0,101647
101648,Sooke Rd at Jacklin Rd,48.43371,-123.51447,0,101648
101649,Goldstream Ave at Leigh Rd,48.44972,-123.51885,0,101649
101650,Stellys X Rd at Gowdy Rd,48.57978,-123.44237,0,101650
101651,Millstream Rd at Millstream Village,48.4614,-123.4981,0,101651
101652,Latoria Rd at Kelly Dawn Pl,48.41103,-123.51515,0,101652
101653,Sunheights Dr at Columbus Pl,48.41727,-123.51568,0,101653
101654,Jacklin Rd at Sunridge Valley Dr,48.43548,-123.51428,0,101654
101655,Jenkins Ave at Avrill Rd,48.44065,-123.51268,0,101655
101656,Dunford Ave at Jacklin Rd,48.4451,-123.51131,0,101656
101657,900 Blk Walfred Rd,48.42883,-123.51553,0,101657
101658,Jacklin Rd at Sunridge Valley Dr,48.43547,-123.51451,0,101658
101659,Jenkins Ave at Jacklin Rd,48.44061,-123.51306,0,101659
101660,Cordova Bay Rd at Haliburton Rd,48.51777,-123.36694,0,101660
101661,Cordova Bay Rd at Haliburton Rd,48.51752,-123.36707,0,101661
101663,Claremont Ave at Wesley Rd,48.51792,-123.37645,0,101663
101664,Metchosin Rd at Duke Rd W,48.39296,-123.5106,0,101664
101665,Latoria Rd at Desmond Dr,48.41131,-123.51671,0,101665
101666,Duke Rd W at Metchosin Rd,48.39303,-123.51082,0,101666
101667,McCallum Rd at Springboard Pl,48.45398,-123.50965,0,101667
101668,Goldstream Ave at Spencer Rd,48.45024,-123.51081,0,101668
101669,Latoria Rd at Desmond Dr,48.41164,-123.51735,0,101669
101670,Florence Lake Rd at Citation Rd,48.4559,-123.50785,0,101670
101671,Millstream Rd at Hoylake Ave,48.46589,-123.50107,0,101671
101672,Sooke Rd at Jacklin Rd,48.4341,-123.51619,0,101672
101673,Goldstream Ave at Spencer Rd,48.45037,-123.51089,0,101673
101674,Florence Lake Rd at McCallum Rd,48.45559,-123.50799,0,101674
101675,Jacklin Rd at Walfred Rd,48.43061,-123.51743,0,101675
101676,McCallum Rd at McCallum Rd Offramp,48.45351,-123.50969,0,101676
101677,Stellys X Rd at Gowdy Rd,48.57964,-123.44237,0,101677
101678,West Shore Pky at Constellation Ave,48.44709,-123.53977,0,101678
101679,Goldstream Ave at Carlow Rd,48.44988,-123.51244,0,101679
101680,Cordova Bay Rd at Gloria Pl,48.51951,-123.36725,0,101680
101681,Dunford Ave at Carlow Rd,48.4459,-123.51451,0,101681
101682,Millstream Rd at Gardner Creek,48.46742,-123.50188,0,101682
101683,Sooke Rd at Ayton Pl,48.43329,-123.51831,0,101683
101684,Jenkins Ave at Hull Rd,48.44145,-123.51648,0,101684
101685,Dunford Ave at Carlow Rd,48.44575,-123.51435,0,101685
101686,Carlow Rd at Goldstream Ave,48.44924,-123.51332,0,101686
101687,Carlow Rd at Bray Ave,48.44758,-123.51422,0,101687
101688,Langford Pky at Langford Lake Rd W,48.44486,-123.53589,0,101688
101689,Jenkins Ave at Hull Rd,48.44134,-123.51685,0,101689
101690,Cordova Bay Rd at Gloria Pl,48.52002,-123.36712,0,101690
101691,Sooke Rd at Ayton Pl,48.43329,-123.51893,0,101691
101692,Carlow Rd at Linda Lane,48.44722,-123.51477,0,101692
101693,Latoria Rd at Klahanie Dr,48.41293,-123.52028,0,101693
101694,Florence Lake Rd at Rhapsody Pl,48.45821,-123.50995,0,101694
101695,Florence Lake Rd at Rhapsody Pl,48.45802,-123.50999,0,101695
101696,Latoria Rd at Klahanie Dr,48.41321,-123.52126,0,101696
101697,Setchfield Ave at Buckler Ave,48.46219,-123.5078,0,101697
101698,Setchfield Ave at High Forest Pl,48.46326,-123.50703,0,101698
101699,Treanor Ave at Camli Pl,48.4659,-123.50518,0,101699
101700,Treanor Ave at Misty Way,48.46625,-123.50544,0,101700
101701,Setchfield Ave at Martin Ridge,48.46075,-123.50966,0,101701
101702,Millstream Rd at Bear Mountain Pky,48.47036,-123.50318,0,101702
101703,Millstream Rd at Bear Mountain Pky,48.47059,-123.50394,0,101703
101704,Sooke Rd at Willshire Dr,48.43273,-123.52181,0,101704
101705,Setchfield Ave at Lakewood Elementary,48.46558,-123.50754,0,101705
101706,Florence Lake Rd at Setchfield Ave,48.45976,-123.51128,0,101706
101707,Sooke Rd at Willshire Dr,48.43258,-123.52131,0,101707
101708,Langford Pky at Hull's Corner,48.44304,-123.5148,0,101708
101709,Florence Lake Rd at Setchfield Ave,48.45937,-123.51135,0,101709
101710,Jenkins Ave at Haslam Ave,48.44166,-123.51989,0,101710
101712,Goldstream Ave at Leigh Rd,48.44956,-123.5172,0,101712
101713,Jenkins Ave at Haslam Ave,48.44188,-123.52062,0,101713
101714,Treanor Ave at Setchfield Ave,48.46705,-123.50703,0,101714
101715,Cordova Bay Rd at Doumac Ave,48.52272,-123.36759,0,101715
101716,Latoria Rd at Triangle Trail,48.41469,-123.52463,0,101716
101717,Setchfield Ave at Treanor Ave,48.4665,-123.50827,0,101717
101718,Cordova Bay Rd at Doumac Ave,48.52311,-123.36753,0,101718
101719,Latoria Rd at Triangle Trail,48.41458,-123.52471,0,101719
101720,Setchfield Ave at Treanor Ave,48.46661,-123.50851,0,101720
101721,Bear Mountain Pky at Longspur Dr,48.47024,-123.50825,0,101721
101722,Bear Mountain Pky at Longspur Dr,48.47035,-123.50853,0,101722
101723,Sooke Rd at Glen Lake Rd,48.4329,-123.52353,0,101723
