route_id,service_id,trip_id,trip_headsign,shape_id,block_id,direction_id
31-VIC,2089,10053675:5674077:5695468,Downtown,18859,5695468,1
10-VIC,2771,10126799:5674079:5695769,James Bay - via Vic West,18701,5695769,1
43-VIC,2089,10093859:5674082:5690077,Belmont Park - Royal Roads,18623,5690077,0
43-VIC,2087,10093859:5674082:5690232,Belmont Park - Royal Roads,18623,5690232,0
8-VIC,2089,10025316:5674084:5690289,Interurban - via Finlayson,18778,5690289,1
8-VIC,2087,10025316:5674084:5690800,Interurban - via Finlayson,18778,5690800,1
26-VIC,1781,10032437:5674086:5690629,UVic - via McKenzie,18624,5690629,0
52-VIC,2771,10126589:5674088:5691112,Bear Mountain - via Millstream,18774,5691112,1
24-VIC,1781,10032385:5674089:5690526,Cedar Hill - via Parklands,18585,5690526,0
26-VIC,2089,10070042:5674090:5690871,Dockyard - via Tillicum,18575,5690871,1
26-VIC,2087,10070042:5674090:5691114,Dockyard - via Tillicum,18575,5691114,1
31-VIC,2771,10125976:5674092:5691334,Royal Oak Exch - via Glanford,18743,5691334,0
95-VIC,1781,10031505:5674093:5690341,Blink - to Langford,18836,5690341,1
95-VIC,1781,10031440:5674094:5690574,Blink - to Downtown,18717,5690574,0
95-VIC,2294,10032844:5674095:5690059,Blink - to Downtown,18717,5690059,0
26-VIC,2294,10041313:5674096:5690414,UVic - via McKenzie,18624,5690414,0
4-VIC,2294,10041012:5674097:5691074,UVic - via Hillside,18645,5691074,0
95-VIC,2294,10032811:5674098:5691086,Blink - to Langford,18836,5691086,1
4-VIC,2087,10069993:5674099:5691295,UVic - via Hillside,18645,5691295,0
4-VIC,2089,10069993:5674099:5691383,UVic - via Hillside,18645,5691383,0
14-VIC,1781,10031919:5674102:5691046,UVic - via Richmond,19055,5691046,0
88-VIC,2771,10126525:5674104:5691092,Airport,18544,5691092,1
15-VIC,2771,10125650:5674105:5691049,Esquimalt - Fort/Yates Exp,18702,5691049,1
11-VIC,2089,10025194:5674107:5690049,UVic - via Uplands,19456,5690049,0
11-VIC,2087,10025194:5674107:5690911,UVic - via Uplands,19456,5690911,0
26-VIC,2294,10040960:5674108:5690633,UVic - via McKenzie,18624,5690633,0
95-VIC,2087,10070249:5674111:5690379,Blink - to Langford,18836,5690379,1
95-VIC,2089,10070249:5674111:5691337,Blink - to Langford,18836,5691337,1
4-VIC,2771,10125407:5674113:5690539,UVic - via Hillside,18645,5690539,0
95-VIC,1781,10031423:5674114:5691106,Blink - to Downtown,18717,5691106,0
88-VIC,2294,10041906:5674115:5691451,Airport,18544,5691451,1
95-VIC,2087,10070367:5674117:5690334,Blink - to Downtown,18717,5690334,0
95-VIC,2089,10070367:5674117:5690485,Blink - to Downtown,18717,5690485,0
88-VIC,1781,10040246:5674119:5690960,Sidney,19277,5690960,0
3-VIC,2087,10094562:5674122:5695523,James Bay - via Quimper Loop,19494,5695523,0
3-VIC,2089,10094562:5674122:5695882,James Bay - via Quimper Loop,19494,5695882,0
28-VIC,2089,10025729:5674125:5695614,Majestic - via Shelbourne,18982,5695614,0
28-VIC,2087,10025729:5674125:5695905,Majestic - via Shelbourne,18982,5695905,0
88-VIC,2294,10041692:5674126:5691397,Airport,18544,5691397,1
7-VIC,2087,10051091:5674131:5690923,Downtown - to 21 Interurban,19211,5690923,0
7-VIC,2089,10051091:5674131:5691375,Downtown - to 21 Interurban,19211,5691375,0
52-VIC,2089,10093856:5674135:5690412,Bear Mountain - via Millstream,18774,5690412,1
52-VIC,2087,10093856:5674135:5690445,Bear Mountain - via Millstream,18774,5690445,1
95-VIC,2294,10032891:5674136:5691349,Blink - to Downtown,18717,5691349,0
28-VIC,2294,10040988:5674140:5690720,Downtown,18712,5690720,1
31-VIC,2089,10053372:5674144:5690703,Downtown,18859,5690703,1
31-VIC,2087,10053372:5674144:5691326,Downtown,18859,5691326,1
70-VIC,2771,10124928:5674145:5690961,Downtown - via Hwy #17,18849,5690961,1
11-VIC,2771,10125210:5674148:5690725,UVic - via Uplands,19456,5690725,0
15-VIC,2089,10054622:5674151:5690390,UVic - Foul Bay Exp,19054,5690390,0
15-VIC,2087,10054622:5674151:5690876,UVic - Foul Bay Exp,19054,5690876,0
95-VIC,1781,10031452:5674152:5690574,Blink - to Downtown,18717,5690574,0
15-VIC,2771,10125375:5674153:5691167,Esquimalt - Fort/Yates Exp,18702,5691167,1
95-VIC,2087,10070295:5674154:5690952,Blink - to Langford,18836,5690952,1
95-VIC,2089,10070295:5674154:5691343,Blink - to Langford,18836,5691343,1
6-VIC,1781,10032566:5674155:5691434,Downtown,18962,5691434,1
11-VIC,2089,10025205:5674159:5690578,UVic - via Uplands,19456,5690578,0
11-VIC,2087,10025205:5674159:5690635,UVic - via Uplands,19456,5690635,0
6-VIC,2294,10041487:5674160:5691256,A Royal Oak Exch - via Emily Carr,18754,5691256,0
81-VIC,2089,10094305:5674163:5690993,Saanichton Exch,19256,5690993,1
81-VIC,2087,10094305:5674163:5691138,Saanichton Exch,19256,5691138,1
27-VIC,2089,10025596:5674164:5690345,Gordon Head - via Shelbourne,19171,5690345,0
27-VIC,2087,10025596:5674164:5690668,Gordon Head - via Shelbourne,19171,5690668,0
58-VIC,2089,10094096:5674165:5690426,Goldstream Mdws - via Westhills,18671,5690426,1
58-VIC,2087,10094096:5674165:5691461,Goldstream Mdws - via Westhills,18671,5691461,1
72-VIC,2771,10124912:5674167:5690043,Swartz Bay Ferry - via Saanichton,18512,5690043,0
57-VIC,2771,10126645:5674170:5691435,Thetis Hgts - via McCallum,18579,5691435,0
26-VIC,2771,10125513:5674171:5691252,Dockyard - via Tillicum,18575,5691252,1
15-VIC,2089,10054635:5674172:5690805,UVic - Foul Bay Exp,19054,5690805,0
15-VIC,2087,10054635:5674172:5691243,UVic - Foul Bay Exp,19054,5691243,0
6-VIC,2087,10053440:5674173:5690546,Downtown,18962,5690546,1
6-VIC,2089,10053440:5674173:5690848,Downtown,18962,5690848,1
3-VIC,1781,10045915:5674175:5875214,Royal Jubilee - Cook St Vlg/Quimper,19489,5875214,1
10-VIC,2294,10046049:5674176:5695621,Royal Jubilee - via Vic West,18521,5695621,0
88-VIC,2771,10126259:5674178:5690594,Airport,18544,5690594,1
15-VIC,2089,10054644:5674179:5690805,Esquimalt - Fort/Yates Exp,18702,5690805,1
15-VIC,2087,10054644:5674179:5691243,Esquimalt - Fort/Yates Exp,18702,5691243,1
25-VIC,2764,10025536:5674181:5690861,Downtown Only,18883,5690861,0
25-VIC,2682,10025536:5674181:5691098,Downtown Only,18883,5691098,0
25-VIC,2089,10025536:5674181:5691275,Downtown Only,18883,5691275,0
22-VIC,2771,10126492:5674182:5691201,Downtown Only - via Hastings,19316,5691201,1
6-VIC,2294,10041483:5674183:5691256,A Downtown - via Emily Carr,19049,5691256,1
4-VIC,2294,10041360:5674188:5690684,UVic - via Hillside,18645,5690684,0
2-VIC,2771,10125938:5674189:5690090,South Oak Bay - Oak Bay Village,19218,5690090,0
52-VIC,2771,10126586:5674191:5690669,Bear Mountain - via Millstream,18774,5690669,1
81-VIC,2294,10041741:5674192:5691064,Brentwood,18519,5691064,1
7-VIC,1781,10040419:5674193:5691196,Downtown - to 21 Interurban,19211,5691196,0
46-VIC,2089,10093989:5674194:5691122,Dockyard,18728,5691122,0
46-VIC,2087,10093989:5674194:5691262,Dockyard,18728,5691262,0
59-VIC,2771,10126503:5674198:5690981,Langford Exch - via Triangle Mtn,19545,5690981,0
11-VIC,2089,10025238:5674199:5690156,Tillicum Ctr - via Gorge,18834,5690156,1
11-VIC,2087,10025238:5674199:5690590,Tillicum Ctr - via Gorge,18834,5690590,1
31-VIC,2294,10058339:5674203:5691054,Royal Oak Exch - via Glanford,18743,5691054,0
26-VIC,2089,10070052:5674204:5690086,UVic - via McKenzie,18624,5690086,0
26-VIC,2087,10070052:5674204:5691129,UVic - via McKenzie,18624,5691129,0
3-VIC,2087,10094541:5674207:5690786,Royal Jubilee - Cook St Vlg/Quimper,19489,5690786,1
3-VIC,2089,10094541:5674207:5691045,Royal Jubilee - Cook St Vlg/Quimper,19489,5691045,1
25-VIC,1781,10032395:5674208:5690526,Tillicum Ctr via Munro,19261,5690526,1
35-VIC,2087,10094434:5674210:5690821,Ridge,18492,5690821,0
35-VIC,2089,10094434:5674210:5691237,Ridge,18492,5691237,0
4-VIC,2294,10040872:5674216:5690633,Downtown,18477,5690633,1
88-VIC,2089,10094374:5674220:5690420,Sidney,19277,5690420,0
88-VIC,2087,10094374:5674220:5691462,Sidney,19277,5691462,0
22-VIC,2294,10041917:5674221:5691206,Vic General - via Hastings,19322,5691206,0
46-VIC,2089,10093990:5674222:5690155,Dockyard,18728,5690155,0
46-VIC,2087,10093990:5674222:5690488,Dockyard,18728,5690488,0
14-VIC,2294,10041271:5674224:5690602,Vic General - via Craigflower,19158,5690602,1
7-VIC,1781,10040414:5674225:5691196,Downtown - to 21 Interurban,19211,5691196,0
61-VIC,2087,10070423:5674227:5690717,Sooke,19637,5690717,1
61-VIC,2089,10070423:5674227:5691477,Sooke,19637,5691477,1
6-VIC,2771,10125148:5674228:5690987,Downtown,18962,5690987,1
6-VIC,2087,10053568:5674229:5691056,Downtown,18962,5691056,1
6-VIC,2089,10053568:5674229:5691277,Downtown,18962,5691277,1
14-VIC,2294,10041442:5674231:5690713,Vic General - via Craigflower,19158,5690713,1
3-VIC,2294,10046009:5674232:5875369,James Bay - via Quimper Loop,19494,5875369,0
15-VIC,2294,10041266:5674233:5690414,UVic - Foul Bay Exp,19054,5690414,0
52-VIC,2771,10126305:5674234:5690837,Bear Mountain - via Millstream,18774,5690837,1
15-VIC,1781,10031940:5674236:5690224,Esquimalt - Fort/Yates Exp,18702,5690224,1
52-VIC,2771,10126710:5674237:5690309,Colwood Exch - via Royal Bay,18903,5690309,0
28-VIC,2294,10040994:5674238:5691041,Majestic - via Shelbourne,18885,5691041,0
28-VIC,2089,10025710:5674239:5690677,Majestic - via Shelbourne,18885,5690677,0
28-VIC,2087,10025710:5674239:5691342,Majestic - via Shelbourne,18885,5691342,0
72-VIC,2771,10124916:5674242:5690338,Swartz Bay Ferry - via Saanichton,18512,5690338,0
15-VIC,2771,10125240:5674243:5691252,UVic - Foul Bay Exp,19054,5691252,0
52-VIC,1781,10040436:5674245:5690628,Colwood Exch - via Royal Bay,18903,5690628,0
26-VIC,1781,10032248:5674246:5690311,Dockyard - via Tillicum,18575,5690311,1
2-VIC,2771,10125904:5674248:5691238,James Bay - Fisherman's Wharf,18896,5691238,1
60-VIC,2771,10126574:5674249:5690981,Royal Bay Exch - via Lagoon,18644,5690981,1
14-VIC,2294,10041041:5674251:5690779,UVic - via Richmond,19055,5690779,0
61-VIC,2771,10124779:5674253:5690531,Langford Exch,19003,5690531,0
11-VIC,2294,10041027:5674254:5690177,Tillicum Ctr - via Gorge,18834,5690177,1
14-VIC,2771,10125715:5674255:5691351,Vic General - via Craigflower,19158,5691351,1
95-VIC,2089,10070509:5674256:5690606,Blink - to Downtown,18717,5690606,0
95-VIC,2087,10070509:5674256:5691391,Blink - to Downtown,18717,5691391,0
52-VIC,2294,10042059:5674260:5690808,Bear Mountain - via Millstream,18774,5690808,1
3-VIC,2294,10046034:5674261:5875133,James Bay - via Quimper Loop,19494,5875133,0
27-VIC,2087,10025708:5674263:5690268,Gordon Head - via Shelbourne,19171,5690268,0
27-VIC,2089,10025708:5674263:5690323,Gordon Head - via Shelbourne,19171,5690323,0
15-VIC,2294,10041022:5674264:5690065,UVic - Foul Bay Exp,19054,5690065,0
14-VIC,2294,10041518:5674265:5690115,UVic - via Richmond,19055,5690115,0
39-VIC,2294,10042007:5674266:5691276,UVic - via Royal Oak,19305,5691276,0
71-VIC,2089,10070654:5674268:5690042,Downtown - via West Sidney,18682,5690042,1
71-VIC,2087,10070654:5674268:5691234,Downtown - via West Sidney,18682,5691234,1
27-VIC,2294,10041142:5674271:5691315,Gordon Head - via Shelbourne,19171,5691315,0
15-VIC,2294,10040901:5674272:5690633,UVic - Foul Bay Exp,19054,5690633,0
15-VIC,2087,10054587:5674273:5690762,UVic - Foul Bay Exp,19054,5690762,0
15-VIC,2089,10054587:5674273:5691418,UVic - Foul Bay Exp,19054,5691418,0
11-VIC,2089,10025210:5674275:5690578,Tillicum Ctr - via Gorge,18834,5690578,1
11-VIC,2087,10025210:5674275:5690635,Tillicum Ctr - via Gorge,18834,5690635,1
95-VIC,2294,10032823:5674277:5691081,Blink - to Downtown,18717,5691081,0
7-VIC,1781,10040407:5674279:5691196,UVic - via Fairfield,18816,5691196,1
28-VIC,1781,10032215:5674280:5690083,Downtown,18712,5690083,1
22-VIC,2089,10025361:5674281:5690824,A Vic General - Watkiss Wy via S. Vale,18527,5690824,0
22-VIC,2087,10025361:5674281:5691137,A Vic General - Watkiss Wy via S. Vale,18527,5691137,0
15-VIC,1781,10031830:5674282:5691105,UVic - Foul Bay Exp,19054,5691105,0
4-VIC,2089,10069916:5674287:5690815,UVic - via Hillside,18645,5690815,0
4-VIC,2087,10069916:5674287:5690974,UVic - via Hillside,18645,5690974,0
6-VIC,1781,10032573:5674289:5690613,Downtown,18962,5690613,1
6-VIC,2771,10125666:5674290:5691029,Downtown,18962,5691029,1
15-VIC,2294,10041244:5674293:5690518,UVic - Foul Bay Exp,19054,5690518,0
21-VIC,2294,10041718:5674294:5690065,Downtown - to 7 UVic,18481,5690065,1
27-VIC,1781,10032321:5674296:5690089,Downtown,18663,5690089,1
28-VIC,1781,10032160:5674297:5690089,Majestic - via Shelbourne,18885,5690089,0
95-VIC,2089,10070401:5674298:5690105,Blink - to Downtown,18717,5690105,0
95-VIC,2087,10070401:5674298:5691479,Blink - to Downtown,18717,5691479,0
28-VIC,2771,10125636:5674299:5690320,Majestic - via Shelbourne,18885,5690320,0
8-VIC,1781,10032691:5674300:5690962,Oak Bay - via Finlayson,18660,5690962,0
14-VIC,2294,10041246:5674304:5691328,Vic General - via Craigflower,19158,5691328,1
57-VIC,2087,10094102:5674306:5690119,Thetis Hgts - via McCallum,18579,5690119,0
57-VIC,2089,10094102:5674306:5691037,Thetis Hgts - via McCallum,18579,5691037,0
31-VIC,2087,10053397:5674308:5690783,Downtown,18859,5690783,1
31-VIC,2089,10053397:5674308:5691425,Downtown,18859,5691425,1
6-VIC,2089,10053366:5674309:5690209,B Downtown - via Chatterton,18600,5690209,1
6-VIC,2087,10053366:5674309:5691108,B Downtown - via Chatterton,18600,5691108,1
59-VIC,2771,10126300:5674311:5690775,Royal Bay Exch - via Triangle Mtn,18872,5690775,1
6-VIC,2087,10053595:5674315:5690576,Royal Oak Exch - via Royal Oak Ctr,18715,5690576,0
6-VIC,2089,10053595:5674315:5690763,Royal Oak Exch - via Royal Oak Ctr,18715,5690763,0
59-VIC,1781,10040363:5674317:5690238,Royal Bay Exch - via Triangle Mtn,18872,5690238,1
27-VIC,2294,10041432:5674318:5690558,Downtown,18663,5690558,1
95-VIC,1781,10031533:5674320:5690319,Blink - to Langford,18836,5690319,1
6-VIC,2771,10125041:5674323:5691029,Downtown,18962,5691029,1
27-VIC,2087,10025567:5674324:5690435,Gordon Head - via Shelbourne,19171,5690435,0
27-VIC,2089,10025567:5674324:5691453,Gordon Head - via Shelbourne,19171,5691453,0
65-VIC,2087,10070240:5674327:5695432,Sooke - via Westhills,18749,5695432,1
65-VIC,2089,10070240:5674327:5695844,Sooke - via Westhills,18749,5695844,1
2-VIC,1781,10054878:5674328:5691021,James Bay - Fisherman's Wharf,18896,5691021,1
7-VIC,2294,10042058:5674329:5690518,N UVic - Cook St Village,18918,5690518,1
6-VIC,2087,10053601:5674335:5690854,A Downtown - via Emily Carr,19049,5690854,1
6-VIC,2089,10053601:5674335:5691358,A Downtown - via Emily Carr,19049,5691358,1
21-VIC,2294,10042097:5674337:5691011,Interurban - Viaduct Loop,18737,5691011,0
15-VIC,2294,10041372:5674338:5691387,UVic - Foul Bay Exp,19054,5691387,0
49-VIC,2294,10041975:5674341:5690536,Skirt Mountain - via Florence Lake,18568,5690536,0
54-VIC,1781,10040531:5674344:5690479,Langford Exch - via Royal Bay,19259,5690479,0
70-VIC,2087,10070640:5674348:5690698,Swartz Bay Ferry - via Hwy #17,19212,5690698,0
70-VIC,2089,10070640:5674348:5691382,Swartz Bay Ferry - via Hwy #17,19212,5691382,0
4-VIC,2771,10125640:5674351:5690552,Downtown,18477,5690552,1
31-VIC,2294,10058353:5674352:5690998,Royal Oak Exch - via Glanford,18743,5690998,0
24-VIC,2089,10025483:5674354:5690607,Tillicum Ctr via Colville,18779,5690607,1
24-VIC,2087,10025483:5674354:5690863,Tillicum Ctr via Colville,18779,5690863,1
61-VIC,1781,10031575:5674355:5691156,Langford Exch,19003,5691156,0
95-VIC,1781,10031439:5674357:5690279,Blink - to Langford,18836,5690279,1
27-VIC,2771,10125439:5674360:5690987,Gordon Head - via Shelbourne,19171,5690987,0
61-VIC,2087,10070475:5674363:5690708,Downtown,18787,5690708,0
61-VIC,2089,10070475:5674363:5691120,Downtown,18787,5691120,0
60-VIC,2294,10042042:5674364:5690133,Langford Exch - via Lagoon,19362,5690133,0
59-VIC,2771,10126554:5674365:5690804,Langford Exch - via Triangle Mtn,19545,5690804,0
26-VIC,2771,10125314:5674366:5690710,UVic - via McKenzie,18624,5690710,0
7-VIC,2089,10051105:5674367:5690039,Downtown Only,18951,5690039,0
7-VIC,2087,10051105:5674367:5691175,Downtown Only,18951,5691175,0
95-VIC,2294,10032920:5674368:5691089,Blink - to Downtown,18717,5691089,0
48-VIC,2087,10053702:5674369:5690465,Happy Valley - via Colwood,18494,5690465,1
48-VIC,2089,10053702:5674369:5690561,Happy Valley - via Colwood,18494,5690561,1
95-VIC,1781,10031539:5674370:5690319,Blink - to Langford,18836,5690319,1
22-VIC,2294,10041707:5674371:5691206,Hillside Ctr - via Hastings,19096,5691206,1
4-VIC,1781,10031680:5674373:5690631,UVic - via Hillside,18645,5690631,0
31-VIC,1781,10057754:5674377:5690853,Downtown,18859,5690853,1
14-VIC,2771,10125555:5674378:5690738,UVic - via Richmond,19055,5690738,0
3-VIC,1781,10045909:5674382:5875214,James Bay - via Quimper Loop,19494,5875214,0
11-VIC,2294,10041282:5674383:5690265,UVic - via Uplands,19456,5690265,0
24-VIC,2089,10025478:5674385:5690169,Cedar Hill,19044,5690169,0
24-VIC,2087,10025478:5674385:5691221,Cedar Hill,19044,5691221,0
30-VIC,2294,10058303:5674387:5691429,Downtown,18838,5691429,1
55-VIC,2294,10042139:5674388:5691359,William Head - via Happy Valley,18851,5691359,1
70-VIC,2771,10124861:5674389:5690543,Swartz Bay Ferry - via Hwy #17,19212,5690543,0
21-VIC,2771,10126729:5674392:5691049,Downtown - to 7 UVic,18481,5691049,1
21-VIC,2294,10042078:5674393:5691011,Interurban - Camosun Only,19203,5691011,0
14-VIC,2294,10041507:5674396:5690958,UVic - via Richmond,19055,5690958,0
14-VIC,2771,10125445:5674399:5691410,UVic - via Richmond,19055,5691410,0
39-VIC,2087,10051514:5674403:5690457,Westhills Exch,19093,5690457,1
39-VIC,2089,10051514:5674403:5690728,Westhills Exch,19093,5690728,1
30-VIC,2771,10126104:5674404:5690580,Royal Oak Exch - via Carey,18634,5690580,0
27-VIC,2771,10125739:5674405:5691015,Gordon Head - via Shelbourne,19171,5691015,0
14-VIC,2294,10041392:5674407:5690128,Vic General - via Craigflower,19158,5690128,1
2-VIC,2089,10053969:5674408:5690316,James Bay - Fisherman's Wharf,18896,5690316,1
2-VIC,2087,10053969:5674408:5690972,James Bay - Fisherman's Wharf,18896,5690972,1
28-VIC,2771,10125523:5674409:5691172,Downtown,18712,5691172,1
31-VIC,2771,10126063:5674410:5690122,Royal Oak Exch - via Glanford,18743,5690122,0
4-VIC,2294,10041359:5674412:5690713,Downtown,18477,5690713,1
28-VIC,2089,10025732:5674413:5690677,Majestic - via Shelbourne,18885,5690677,0
28-VIC,2087,10025732:5674413:5691342,Majestic - via Shelbourne,18885,5691342,0
5-VIC,2089,10053983:5674415:5690316,James Bay - Fisherman's Wharf,18724,5690316,1
5-VIC,2087,10053983:5674415:5690972,James Bay - Fisherman's Wharf,18724,5690972,1
88-VIC,2087,10094377:5674419:5690978,Sidney,18543,5690978,0
88-VIC,2089,10094377:5674419:5691026,Sidney,18543,5691026,0
61-VIC,1781,10031617:5674421:5690781,Sooke,19637,5690781,1
95-VIC,2294,10032858:5674422:5690059,Blink - to Langford,18836,5690059,1
7-VIC,1781,10040321:5674424:5690228,UVic - via Fairfield,18816,5690228,1
28-VIC,1781,10032488:5674426:5690089,Downtown,18712,5690089,1
31-VIC,2294,10058298:5674428:5691429,Downtown,18859,5691429,1
15-VIC,2771,10125574:5674430:5690366,UVic - Foul Bay Exp,19054,5690366,0
31-VIC,2089,10053692:5674431:5695614,Downtown,18859,5695614,1
31-VIC,2087,10053692:5674431:5695905,Downtown,18859,5695905,1
4-VIC,2771,10125477:5674432:5690585,Downtown,18477,5690585,1
4-VIC,1781,10031673:5674433:5690631,Downtown,18477,5690631,1
32-VIC,1781,10040305:5674434:5690228,Cordova Bay,18608,5690228,0
7-VIC,2294,10041966:5674435:5691041,UVic - via Fairfield,18816,5691041,1
26-VIC,2089,10070159:5674436:5690069,Dockyard - via Tillicum,18575,5690069,1
26-VIC,2087,10070159:5674436:5691071,Dockyard - via Tillicum,18575,5691071,1
